1775  5
313	GO_PIRES_DO_RIO	-0.301941961	-0.842644963	29145	30232	30469	30703	30930
314	GO_PORANGATU	-0.234572251	-0.857654794	42773	44265	44534	44798	45055
315	GO_QUIRINÓPOLIS	-0.321838714	-0.880518608	44233	46187	46788	47377	47950
316	GO_SANTA_HELENA_DE_GOIÁS	-0.31084314	-0.882962069	36760	37994	38188	38378	38563
317	MA_AÇAILÂNDIA	-0.086219265	-0.829031395	106422	107790	108765	109685	110543
318	MA_BALSAS	-0.131423293	-0.803375055	87057	89126	90679	92144	93511
319	MG_ALFENAS	-0.373849526	-0.801804258	74804	77618	78176	78712	79222
320	MG_ANDRADAS	-0.385019633	-0.8126253	37920	39416	39761	40092	40407
321	MG_ARCOS	-0.353952772	-0.794648408	37188	38630	38946	39249	39537
322	MG_BETIM	-0.348367719	-0.771260996	388873	406474	412003	417307	422354
323	MG_BOA_ESPERANÇA	-0.368089939	-0.795172007	38734	40018	40155	40287	40412
324	MG_CARANGOLA	-0.361806754	-0.733387352	32353	33358	33412	33463	33513
325	MG_CARATINGA	-0.345400659	-0.735307214	86364	89578	90192	90782	91342
326	MG_CATAGUASES	-0.373151394	-0.745081058	70630	73232	73712	74171	74609
327	MG_CONSELHEIRO_LAFAIETE	-0.360585023	-0.764105147	118578	123275	124370	125421	126420
328	MG_GUAXUPÉ	-0.371755131	-0.815243294	49792	51488	51704	51911	52108
329	MG_IGARAPÉ	-0.350287581	-0.773180859	36363	38285	39045	39774	40468
330	MG_ITABIRA	-0.342259066	-0.754331303	111514	115817	116745	117634	118481
331	MG_ITABIRITO	-0.353429174	-0.764454212	46589	48614	49203	49768	50305
332	MG_ITAJUBÁ	-0.391302818	-0.793252145	91643	94940	95491	96020	96523
333	MG_JACUTINGA	-0.388859357	-0.813497964	23341	24354	24648	24930	25199
334	MG_JANAÚBA	-0.275762022	-0.755727566	67581	70041	70472	70886	71279
335	MG_JOÃO_MONLEVADE	-0.345749725	-0.753458638	74655	77474	78040	78583	79100
336	MG_JOÃO_PINHEIRO	-0.309621409	-0.805818516	45848	47549	47870	48179	48472
337	MG_LAGOA_DA_PRATA	-0.349414916	-0.794822941	47076	49089	49654	50197	50714
338	MG_LAGOA_SANTA	-0.342433599	-0.766025009	54732	57589	58702	59770	60787
339	MG_LEOPOLDINA	-0.375769388	-0.744208393	51286	52915	53032	53145	53252
340	MG_MACHADO	-0.378212849	-0.801455193	39264	40760	41070	41368	41651
341	MG_MANHUAÇU	-0.353429174	-0.733561885	81455	84934	85909	86844	87735
342	MG_MARIANA	-0.355523569	-0.757647428	55353	57639	58233	58802	59343
343	MG_NOVA_SERRANA	-0.346796922	-0.785049098	79174	84550	87260	89859	92332
344	MG_OURO_PRETO	-0.353952772	-0.759218225	70886	73349	73700	74036	74356
345	MG_PARÁ_DE_MINAS	-0.346622389	-0.778416846	85908	89418	90306	91158	91969
346	MG_PARAISÓPOLIS	-0.393571746	-0.799011732	19664	20410	20563	20710	20850
347	MG_PASSOS	-0.361457688	-0.813497964	107661	111651	112402	113122	113807
348	MG_PATROCÍNIO	-0.33056536	-0.820130216	83882	87178	87928	88648	89333
349	MG_PEDRO_LEOPOLDO	-0.342259066	-0.768643003	59670	61975	62473	62951	63406
350	MG_PIUMHI	-0.357094365	-0.801978791	32352	33580	33833	34075	34306
351	MG_PONTE_NOVA	-0.3562217	-0.748746249	57706	59614	59814	60005	60188
352	MG_SANTA_LUZIA	-0.345051593	-0.765326877	205666	213345	214830	216254	217610
353	MG_SANTOS_DUMONT	-0.374373125	-0.760090889	46208	47557	47558	47559	47560
354	MG_SÃO_GOTARDO	-0.337023079	-0.803549588	32452	33774	34107	34425	34728
355	MG_SÃO_JOÃO_DEL_REI	-0.368788071	-0.772482727	85353	88405	88902	89378	89832
356	MG_SÃO_LOURENÇO	-0.385892298	-0.786270828	42372	44037	44417	44781	45128
357	MG_SÃO_SEBASTIÃO_DO_PARAÍSO	-0.364948347	-0.820130216	65984	68518	69057	69574	70066
358	MG_TRÊS_PONTAS	-0.372802328	-0.794299343	54289	56156	56408	56649	56879
359	MG_UNAÍ	-0.285361333	-0.818559419	78703	81693	82298	82887	83448
360	MG_VESPASIANO	-0.34365533	-0.766548607	108771	114365	116506	118557	120510
361	MG_VIÇOSA	-0.36215582	-0.748397183	73333	76147	76745	77318	77863
362	MS_CORUMBÁ	-0.331612558	-1.006182314	104912	107347	108010	108656	109294
363	MS_NAVIRAÍ	-0.402472926	-0.945793922	47899	49827	50692	51535	52367
364	MS_PARANAÍBA	-0.343306264	-0.893434044	40462	41227	41363	41495	41626
365	MS_PONTA_PORÃ	-0.39322268	-0.972497459	80433	83747	85251	86717	88164
366	MS_TRÊS_LAGOAS	-0.36215582	-0.901811625	105224	109633	111652	113619	115561
367	MT_ALTA_FLORESTA	-0.172263997	-0.978780645	49494	49761	49877	49991	50082
368	MT_BARRA_DO_GARÇAS	-0.277332818	-0.911934534	57235	57791	58099	58398	58690
369	MT_CÁCERES	-0.280474411	-1.00653138	88897	89683	90106	90518	90881
370	MT_NOVA_MUTUM	-0.241379036	-0.978780645	34374	36659	38206	39712	41178
371	MT_PONTES_E_LACERDA	-0.265639112	-1.035503845	42063	42605	42924	43235	43538
372	MT_PRIMAVERA_DO_LESTE	-0.2708751	-0.948411916	53910	55451	56450	57423	58370
373	MT_TANGARÁ_DA_SERRA	-0.254992604	-1.003215254	87145	90252	92298	94289	96932
374	MT_VÁRZEA_GRANDE	-0.272969495	-0.979653309	258208	262880	265775	268594	271339
375	PA_ITAITUBA	-0.074525559	-0.977035315	97908	98363	98405	98446	98485
376	PA_JACUNDÁ	-0.077667152	-0.857131196	52993	54376	55204	56006	56781
377	PA_PARAGOMINAS	-0.052185345	-0.826413401	101046	103775	105417	107010	108547
378	PA_PARAUAPEBAS	-0.105766953	-0.870919297	166342	176582	183352	189921	196259
379	PA_REDENÇÃO	-0.139975406	-0.873188225	77415	79010	79917	80797	81647
380	PA_RONDON_DO_PARÁ	-0.083252205	-0.838805239	48036	48959	49476	49977	50460
381	PB_GUARABIRA	-0.119555054	-0.619417352	55977	57383	57780	58162	58529
382	PR_APUCARANA	-0.411025039	-0.898146433	122896	128058	129265	130430	131571
383	PR_ARAUCÁRIA	-0.446629756	-0.862367183	122878	129209	131356	133428	135459
384	PR_BANDEIRANTES	-0.40334559	-0.878947811	31951	32800	32718	32639	32562
385	PR_CAMBÉ	-0.406138117	-0.894830307	98024	102222	103036	103822	104592
386	PR_CAMPO_LARGO	-0.444186295	-0.864287046	115336	120730	122443	124098	125719
387	PR_CIANORTE	-0.412944901	-0.918043187	71855	75360	76456	77515	78553
388	PR_IBAITI	-0.416086494	-0.875806219	29099	30242	30464	30678	30888
389	PR_JACAREZINHO	-0.404218255	-0.871966494	39045	40221	40232	40243	40253
390	PR_LAPA	-0.449771348	-0.867603171	45334	47023	47294	47557	47814
391	PR_MARECHAL_CÂNDIDO_RONDON	-0.428478331	-0.943350461	47697	49773	50299	50808	51306
392	PR_NOVA_ESPERANÇA	-0.404567321	-0.91106187	26749	27678	27783	27886	27986
393	PR_PARANAGUÁ	-0.445408025	-0.846484687	142452	148232	149467	150660	151829
394	PR_PRUDENTÓPOLIS	-0.439997504	-0.88959432	49150	50983	51281	51567	51849
395	PR_SANTO_ANTÔNIO_DA_PLATINA	-0.406487183	-0.873886356	43125	44754	45031	45299	45562
396	PR_TELÊMACO_BORBA	-0.424464074	-0.883311134	71176	74270	75054	75809	76550
397	RJ_BOM_JESUS_DO_ITABAPOANA	-0.386590429	-0.740194136	35677	35825	35896	35964	36031
398	RJ_CACHOEIRAS_DE_MACACU	-0.3991568	-0.733212819	55139	55632	55967	56290	56603
399	RJ_CARAPEBUS	-0.38362337	-0.739321471	14024	14408	14713	15008	15293
400	RJ_MAGÉ	-0.38362337	-0.737401609	230568	232419	233634	234809	236319
401	RJ_MESQUITA	-0.393048148	-0.763232482	169537	170185	170473	170751	171020
402	RJ_PARATY	-0.405090919	-0.780336709	38740	39434	39965	39965	40975
403	RJ_SANTO_ANTÔNIO_DE_PÁDUA	-0.375769388	-0.736179878	40876	41035	41108	41178	41246
404	RJ_VALENÇA	-0.388161226	-0.762708883	72679	73154	73445	73725	73997
405	RJ_VASSOURAS	-0.390953752	-0.762010751	34858	35112	35275	35432	35622
406	RO_OURO_PRETO_DO_OESTE	-0.186924763	-1.086292926	37482	40099	40010	39924	39840
407	RO_ROLIM_DE_MOURA	-0.203679924	-1.078264412	51142	55357	55807	56242	56664
408	RS_BAGÉ	-0.546811655	-0.944223125	117090	121235	121500	121749	121986
409	RS_BENTO_GONÇALVES	-0.509112543	-0.899019098	107075	111384	112318	113287	114203
410	RS_CACHOEIRINHA	-0.522726111	-0.891688715	119896	124472	125246	125975	126666
411	RS_CAMAQUÃ	-0.538434074	-0.904255085	63124	65409	65628	65835	66031
412	RS_CARAZINHO	-0.493579112	-0.921184779	59569	61702	61875	62039	62193
413	RS_ERECHIM	-0.482234472	-0.9122836	97404	101122	101752	102345	102906
414	RS_ESTEIO	-0.521155315	-0.893084978	80862	83700	83846	83984	84114
415	RS_GRAVATAÍ	-0.522551578	-0.889943386	259138	269022	270689	272257	273742
416	RS_GUAÍBA	-0.525518638	-0.895702972	95340	98688	98864	99029	99186
417	RS_IJUÍ	-0.495324442	-0.940907	79396	82276	82563	82833	83089
418	RS_LAJEADO	-0.514173998	-0.906873079	73201	76187	77761	78486	79172
419	RS_OSÓRIO	-0.52150438	-0.877377015	41628	43256	43586	43897	44190
420	RS_RIO_GRANDE	-0.559028959	-0.909142007	198842	206161	207036	207860	208641
421	RS_SANTA_CRUZ_DO_SUL	-0.518537321	-0.914901594	119997	124577	125353	126084	126775
422	RS_SÃO_BORJA	-0.500211364	-0.977384381	61189	63194	63089	62990	62897
423	RS_URUGUAIANA	-0.519235452	-0.996233937	125209	129504	129580	129652	129720
424	RS_VENÂNCIO_AIRES	-0.516617459	-0.910887337	66658	69154	69521	69859	70179
425	RS_VIAMÃO	-0.524995039	-0.890466984	241190	250028	251033	251978	252872
426	SC_ARARANGUÁ	-0.504923753	-0.863588914	62308	64405	65090	65769	66442
427	SC_CAÇADOR	-0.467224641	-0.890292451	71886	74276	75048	75812	76571
428	SC_CANOINHAS	-0.456752665	-0.87947141	52937	53969	54079	54188	54296
429	SC_FRAIBURGO	-0.471587964	-0.888721655	34796	35618	35781	35942	36102
430	SC_IÇARA	-0.501084028	-0.860447321	49238	51416	52284	53145	53998
431	SC_ITAPEMA	-0.472809694	-0.848404549	48807	52923	55016	57089	59147
432	SC_MAFRA	-0.455705468	-0.869173967	53361	54708	55012	55313	55611
433	SC_RIO_DO_SUL	-0.474904089	-0.866381441	62658	65256	66251	67237	68217
434	SC_SÃO_BENTO_DO_SUL	-0.458148929	-0.861669052	76215	78998	79971	80936	81893
435	SC_SÃO_MIGUEL_DO_OESTE	-0.466351976	-0.933925683	36908	38162	38575	38984	39390
436	SC_TIMBÓ	-0.468097305	-0.859923722	37894	39740	40515	41283	42045
437	SC_VIDEIRA	-0.471238898	-0.892735912	48064	49768	50349	50926	51499
438	SC_XANXERÊ	-0.46896997	-0.914552528	45140	46981	47679	48370	49057
439	SE_ITABAIANA	-0.186401164	-0.653102206	88501	91873	92732	93572	94393
440	SP_AGUAÍ	-0.3848451	-0.81978115	32745	34188	34530	34863	35189
441	SP_AGUDOS	-0.39200095	-0.854862268	34833	36150	36339	36524	36704
442	SP_AMPARO	-0.39618974	-0.816115958	66649	69322	69808	70280	70742
443	SP_ARTUR_NOGUEIRA	-0.393920812	-0.823271808	45847	48420	49346	50246	51126
444	SP_ARUJÁ	-0.408232512	-0.80843651	77279	81326	82651	83939	85199
445	SP_BARIRI	-0.385194166	-0.850673477	32102	33466	33761	34048	34328
446	SP_BATATAIS	-0.364599281	-0.830427658	57286	59654	60128	60589	61040
447	SP_BIRIGUI	-0.371406065	-0.878598745	110907	115898	117143	118352	119536
448	SP_BOITUVA	-0.40631265	-0.831998454	50420	53431	54594	55725	56830
449	SP_CAJAMAR	-0.40753438	-0.81803582	66131	69584	70710	71805	72875
450	SP_CAMPO_LIMPO_PAULISTA	-0.404916386	-0.816465024	75637	79091	79982	80847	81693
451	SP_CAPÃO_BONITO	-0.41887902	-0.84369216	46095	47510	47498	47486	47475
452	SP_CARAPICUÍBA	-0.41050144	-0.817337689	373358	387788	390073	392294	394465
453	SP_CERQUILHO	-0.404218255	-0.833220185	41144	43473	44320	45142	45947
454	SP_COSMÓPOLIS	-0.395142543	-0.823620874	61013	64415	65628	66807	67960
455	SP_CRAVINHOS	-0.372453262	-0.832871119	32187	33543	33831	34110	34384
456	SP_CRUZEIRO	-0.393920812	-0.784700032	77575	80408	80749	81082	81406
457	SP_CUBATÃO	-0.416959158	-0.810181839	120293	125178	126105	127006	127887
458	SP_DESCALVADO	-0.382227106	-0.830951257	31379	32595	32790	32980	33165
459	SP_EMBU-GUAÇU	-0.412595835	-0.817686755	63653	66273	66792	67296	67788
460	SP_ESPÍRITO_SANTO_DO_PINHAL	-0.387288561	-0.815766892	42123	43611	43756	43897	44036
461	SP_FERNANDÓPOLIS	-0.353952772	-0.876853416	65157	67543	67836	68120	68399
462	SP_FERRAZ_DE_VASCONCELOS	-0.410850506	-0.809134641	172222	180326	182544	184700	186808
463	SP_FRANCO_DA_ROCHA	-0.407010782	-0.815417827	135150	141824	143817	145755	147650
464	SP_GARÇA	-0.387637627	-0.866555974	43108	44479	44506	44532	44557
465	SP_HORTOLÂNDIA	-0.398807734	-0.824144473	198758	209139	212527	215819	219039
466	SP_IBITINGA	-0.379609112	-0.852069741	54146	56531	57098	57649	58188
467	SP_IBIÚNA	-0.412770368	-0.824144473	72249	75241	75845	76432	77005
468	SP_IGUAPE	-0.431096325	-0.829904059	29055	30124	30259	30390	30519
469	SP_ILHA_SOLTEIRA	-0.356570766	-0.896052038	25226	26138	26242	26344	26443
470	SP_ILHABELA	-0.414864763	-0.791506816	29308	30983	31599	32197	32782
471	SP_ITANHAÉM	-0.422020613	-0.816465024	89332	93696	94977	96222	97439
472	SP_ITAPECERICA_DA_SERRA	-0.413817566	-0.817512222	156077	163363	165327	167236	169103
473	SP_ITAPEVI	-0.410850506	-0.819083018	206558	217005	220250	223404	226488
474	SP_ITAPIRA	-0.391477351	-0.817163156	69317	72048	72514	72967	73410
475	SP_ITÁPOLIS	-0.376816586	-0.851895208	40399	41920	42135	42343	42547
476	SP_ITAQUAQUECETUBA	-0.409803308	-0.808785575	329144	344558	348739	352801	356774
477	SP_ITARARÉ	-0.420798883	-0.861145453	48143	49818	49963	50105	50243
478	SP_ITUVERAVA	-0.354825437	-0.833918317	39062	40552	40776	40994	41206
479	SP_JALES	-0.353603706	-0.882089404	47137	48724	48825	48922	49017
480	SP_JANDIRA	-0.41050144	-0.818559419	110842	116041	117457	118832	120177
481	SP_JOSÉ_BONIFÁCIO	-0.367391808	-0.867079572	33375	34846	35197	35538	35872
482	SP_LEME	-0.387114028	-0.827111533	93417	97505	98460	99388	100296
483	SP_LINS	-0.378212849	-0.86812677	72260	75117	75612	76092	76562
484	SP_LOUVEIRA	-0.402821991	-0.819432084	39122	41700	42796	43862	44904
485	SP_MAIRINQUE	-0.410850506	-0.823446341	43714	45436	45729	46015	46294
486	SP_MAIRIPORÃ	-0.406836249	-0.812974366	84104	88883	90627	92323	93981
487	SP_MOCOCA	-0.374547657	-0.820304748	66399	68590	68695	68797	68897
488	SP_MONGAGUÁ	-0.420275284	-0.813672497	47984	50641	51580	52492	53384
489	SP_MONTE_ALTO	-0.371056999	-0.846310154	47100	48907	49186	49456	49721
490	SP_NOVA_ODESSA	-0.397411471	-0.825366203	52627	55229	56008	56764	57504
491	SP_NOVO_HORIZONTE	-0.374547657	-0.859051058	37222	38828	39191	39543	39888
492	SP_OLÍMPIA	-0.361806754	-0.853640537	50630	52650	53010	53360	53702
493	SP_ORLÂNDIA	-0.361632221	-0.835663646	40352	42020	42354	42678	42996
494	SP_OSVALDO_CRUZ	-0.380307244	-0.88784899	31109	32229	32353	32475	32593
495	SP_PEDERNEIRAS	-0.390081088	-0.851197076	42235	44073	44498	44910	45314
496	SP_PEDREIRA	-0.396887872	-0.818559419	42516	44509	45052	45579	46094
497	SP_PENÁPOLIS	-0.373849526	-0.873886356	59096	61371	61726	62071	62409
498	SP_PERUÍBE	-0.424464074	-0.820130216	61030	63815	64531	65226	65907
499	SP_PIEDADE	-0.413817566	-0.827635131	52447	54323	54523	54717	54907
500	SP_PIRASSUNUNGA	-0.383797903	-0.827635131	70869	73656	74128	74587	75035
501	SP_POÁ	-0.41050144	-0.808785575	107556	112015	112917	113793	114650
502	SP_PORTO_FELIZ	-0.405090919	-0.829380461	49404	51320	51628	51928	52221
503	SP_PORTO_FERREIRA	-0.381354442	-0.828507796	51999	54056	54413	54761	55100
504	SP_PRESIDENTE_EPITÁCIO	-0.379783645	-0.909491073	41624	43155	43348	43535	43718
505	SP_presidente_VENCESLAU	-0.381703507	-0.904778684	37996	39265	39337	39407	39476
506	SP_RANCHARIA	-0.38781216	-0.888198056	28809	29732	29755	29778	29799
507	SP_RIBEIRÃO_PIRES	-0.413817566	-0.810007306	114361	118871	119644	120396	121130
508	SP_SALTO	-0.404916386	-0.82519167	107382	112052	113127	114171	115193
509	SP_SALTO_DE_PIRAPORA	-0.412595835	-0.830253125	40897	42710	43148	43574	43990
510	SP_SANTA_CRUZ_DAS_PALMEIRAS	-0.380830843	-0.824493539	30593	32009	32384	32749	33106
511	SP_SANTA_FÉ_DO_SUL	-0.352731042	-0.888721655	29651	30872	31113	31348	31578
512	SP_SANTA_ISABEL	-0.406836249	-0.80669118	51467	53784	54363	54926	55476
513	SP_SANTA_RITA_DO_PASSA_QUATRO	-0.351509311	-0.887150859	26530	27411	27457	27502	27546
514	SP_SÃO_PEDRO	-0.393397213	-0.836187245	32231	33638	33966	34284	34595
515	SP_SÃO_ROQUE	-0.41050144	-0.822573676	80661	84460	85502	86515	87506
516	SP_SERRA_NEGRA	-0.394618944	-0.815068761	26770	27879	28103	28321	28534
517	SP_SOCORRO	-0.394269878	-0.811927168	37288	38878	39227	39565	39896
518	SP_TATUÍ	-0.40753438	-0.835140047	109425	114314	115515	116682	117823
519	SP_TREMEMBÉ	-0.400553063	-0.794822941	41915	43871	44399	44912	45414
520	SP_UBATUBA	-0.408930644	-0.786619894	80604	84377	85399	86392	87364
521	SP_VARGEM_GRANDE_DO_SUL	-0.381005376	-0.818384886	39714	41279	41547	41807	42061
522	AL_PENEDO	-0.17959438	-0.63844144	60890	63595	63842	64074	64292
523	BA_CACULÉ	-0.253072742	-0.73687801	22577	23232	23392	23545	23685
524	BA_EUCLIDES_DA_CUNHA	-0.183259571	-0.680852941	56962	60558	60932	61228	61618
525	BA_IRECÊ	-0.197222205	-0.730420292	67527	72041	72730	73380	73915
526	BA_JUAZEIRO	-0.164235483	-0.706858347	201499	214748	216588	218324	220253
527	BA_LUÍS_EDUARDO_MAGALHÃES	-0.211019033	-0.799020458	66371	73061	76420	79162	81730
528	BA_RIBEIRA_DO_POMBAL	-0.189019158	-0.672475361	47877	50805	51026	51418	54773
529	BA_TUCANO	-0.191288086	-0.676838684	52734	55923	56131	55777	52381
530	CE_MOMBAÇA	-0.100181899	-0.69149945	42891	43493	43557	43619	43678
531	GO_IPORÁ	-0.286932129	-0.892037781	31271	32143	32169	32194	32218
532	MG_GUANHÃES	-0.327598301	-0.749269848	31781	33020	33297	33562	33815
533	MG_MATEUS_LEME	-0.348716785	-0.775275254	28417	29578	29873	30155	30423
534	MT_ÁGUA_BOA	-0.24521876	-0.910189205	21778	22549	23057	23551	24032
535	MT_CANARANA	-0.236492114	-0.910363738	19260	19681	19948	20208	20461
536	PA_ALTAMIRA	-0.055850536	-0.91106187	102343	105106	106768	108382	109938
537	PA_TUCURUÍ	-0.06562438	-0.866905039	100651	103619	105431	107189	108885
538	PB_CAJAZEIRAS	-0.120253185	-0.67299896	59130	60612	61030	61431	61816
539	PB_PATOS	-0.122522113	-0.650658745	102020	104716	105531	106314	107067
540	PB_SOUSA	-0.117984257	-0.667239373	66457	68030	68434	68822	69196
541	PE_BELÉM_DO_SÃO_FRANCISCO	-0.15271631	-0.679980277	20672	20672	20672	20672	20672
542	PE_BEZERROS	-0.143640597	-0.624653339	58864	60213	60301	60386	60469
543	PE_PALMARES	-0.151494579	-0.621162681	60091	61731	62020	62300	62571
544	PE_SALGUEIRO	-0.140673538	-0.682772803	57343	59037	59409	59769	60117
545	PE_SANTA_CRUZ_DO_CAPIBARIBE	-0.138753676	-0.631809189	91891	96908	99232	101485	103660
546	PE_TORITAMA	-0.139451807	-0.629191195	37631	39913	41035	42123	43174
547	RN_APODI	-0.098785636	-0.659559924	34852	36049	36120	36189	36257
548	RN_PAU_DOS_FERROS	-0.106639617	-0.666715774	28197	29430	29696	29954	30206
549	TO_GURUPI	-0.204552588	-0.856258531	78525	81792	82762	83707	84628
550	TO_PARAÍSO_DO_TOCANTINS	-0.177499985	-0.852767873	45669	47724	48409	49076	49727
551	SC_NAVEGANTES	-0.469319036	-0.849102681	63764	68337	70565	72772	74964
552	AM_PARINTINS	-0.045727626	-0.990125285	103828	109225	110411	111575	112716
553	BA_CAETITÉ	-0.245393293	-0.741241333	47774	52166	52353	52531	52696
554	BA_CANDEIAS	-0.220958683	-0.672824427	84121	89419	88308	88806	89271
555	BA_DIAS_D'ÁVILA	-0.220086019	-0.668286571	69628	75103	76624	78058	79401
556	BA_FORMOSA_DO_RIO_PRETO	-0.192684349	-0.788714289	23169	24799	25074	25372	25652
557	BA_ITABERABA	-0.218515222	-0.703367689	62037	65806	66065	66310	66592
558	BA_ITAMARAJU	-0.297229572	-0.689928653	63037	67128	67191	67249	67305
559	BA_JACOBINA	-0.19512781	-0.70703288	79580	84328	84577	84811	83435
560	BA_MACAÚBAS	-0.227067336	-0.745081058	47915	49436	49861	50262	50637
561	BA_MUCURI	-0.315555529	-0.690277719	37229	39927	40514	41068	41587
562	BA_RIACHÃO_DAS_NEVES	-0.204901654	-0.783827367	21941	23209	23237	23264	23290
563	BA_SANTA_RITA_DE_CÁSSIA	-0.191986218	-0.77684605	26653	28349	28642	28822	28988
564	BA_SANTO_ANTÔNIO_DE_JESUS	-0.226194671	-0.685216264	93077	99407	100550	101548	102469
565	BA_SERRINHA	-0.203505391	-0.680678408	77211	82157	82733	83275	82621
566	CE_CRATO	-0.126187305	-0.687659725	123963	126591	127657	128680	129662
567	CE_TIANGUÁ	-0.065100781	-0.71541046	70527	72110	72803	73468	74107
568	ES_ALEGRE	-0.362330353	-0.724835238	30626	32267	32236	32205	32175
569	ES_BARRA_DE_SÃO_FRANCISCO	-0.327249235	-0.713665131	41110	43882	44244	44599	44946
570	ES_COLATINA	-0.340862803	-0.709127275	113054	120677	121670	122646	123598
571	ES_JAGUARÉ	-0.329867229	-0.699353431	25454	27599	28126	28644	29150
572	ES_NOVA_VENÉCIA	-0.326551103	-0.705113018	46487	49564	49932	50294	50647
573	ES_PINHEIROS	-0.320791517	-0.700226096	24284	26023	26309	26589	26863
574	ES_SÃO_GABRIEL_DA_PALHA	-0.331787091	-0.707381946	32655	35232	35785	36328	36858
575	GO_ACREÚNA	-0.303512757	-0.879122344	20578	21366	21549	21730	21905
576	GO_CACHOEIRA_ALTA	-0.327423768	-0.889070721	10841	11348	11517	11683	11844
577	GO_CAÇU	-0.323758576	-0.892386847	13692	14364	14603	14837	15065
578	GO_CERES	-0.267035376	-0.865508776	20924	21652	21782	21909	22034
579	GO_EDÉIA	-0.302465559	-0.871442896	11424	11854	11952	12047	12140
580	GO_GOIÁS	-0.27803095	-0.875108087	24366	24793	24615	24439	24269
581	GO_IPAMERI	-0.309272343	-0.840550568	25054	25980	26178	26373	26563
582	GO_MINAÇU	-0.236143048	-0.841597765	30784	31384	31206	31031	30862
583	GO_PARAÚNA	-0.295658775	-0.880344075	10868	11175	11187	11199	11210
584	GO_SÃO_LUÍS_DE_MONTES_BELOS	-0.288328392	-0.879122344	30586	31832	32164	32491	32808
585	GO_SÃO_SIMÃO	-0.331438025	-0.882089404	17622	18493	18804	19110	19407
586	MG_ABAETÉ	-0.334405085	-0.793077612	22740	23451	23494	23535	23574
587	MG_ALÉM_PARAÍBA	-0.38187804	-0.745255591	34461	35559	35641	35720	35795
588	MG_ALMENARA	-0.282394273	-0.710174473	39287	40749	41028	41296	41552
589	MG_ALPINÓPOLIS	-0.364075682	-0.809483707	18709	19391	19513	19630	19741
590	MG_BAEPENDI	-0.383099771	-0.783478301	18426	19045	19117	19186	19252
591	MG_BICAS	-0.379085514	-0.751364243	13783	14268	14342	14413	14481
592	MG_BIQUINHAS	-0.327772834	-0.79412481	2602	2664	2652	2640	2630
593	MG_BOCAIÚVA	-0.298451302	-0.764628745	47236	48974	49293	49600	49891
594	MG_BRUMADINHO	-0.351509311	-0.771435529	35085	36748	37314	37857	38373
595	MG_CAETÉ	-0.346971455	-0.762185284	41423	43036	43395	43739	44066
596	MG_CAMPESTRE	-0.378910981	-0.807040246	20707	21340	21367	21392	21417
597	MG_CAMPINA_VERDE	-0.340862803	-0.863588914	19358	19959	19991	20022	20052
598	MG_CAPARAÓ	-0.356570766	-0.730594825	5241	5416	5435	5454	5472
599	MG_CAPINÓPOLIS	-0.326027504	-0.86515971	15424	15961	16038	16112	16183
600	MG_CARLOS_CHAGAS	-0.308923278	-0.711396203	19779	20214	20090	19971	19857
601	MG_CARMO_DO_CAJURU	-0.352207443	-0.781383906	20444	21294	21519	21735	21941
602	MG_CARMO_DO_PARANAÍBA	-0.331612558	-0.808261977	29777	30695	30739	30782	30823
603	MG_CAXAMBU	-0.383448837	-0.784176433	21641	22257	22244	22231	22219
604	MG_CLÁUDIO	-0.356745299	-0.781209373	26262	27321	27579	27827	28063
605	MG_CONCEIÇÃO_DO_RIO_VERDE	-0.38187804	-0.786794427	13052	13499	13559	13617	13672
606	MG_CONGONHAS	-0.357792497	-0.765326877	49616	51709	52280	52827	53348
607	MG_CORINTO	-0.320791517	-0.775798853	23819	24484	24457	24432	24407
608	MG_COROMANDEL	-0.322362313	-0.823795407	27562	28398	28428	28456	28483
609	MG_CORONEL_FABRICIANO	-0.340513737	-0.743859327	104637	108302	108843	109363	109857
610	MG_CRUZÍLIA	-0.381005376	-0.781907505	14716	15227	15299	15369	15435
611	MG_CURVELO	-0.327249235	-0.775449787	75014	77824	78373	78900	79401
612	MG_DIAMANTINA	-0.318348056	-0.760963554	46125	47647	47803	47952	48095
613	MG_DIVINO	-0.359712359	-0.735481747	19241	19879	19947	20012	20074
614	MG_DORES_DO_INDAIÁ	-0.339641072	-0.795870139	13686	14048	14014	13983	13952
615	MG_ENTRE_RIOS_DE_MINAS	-0.360759556	-0.768992068	14413	14940	15034	15124	15210
616	MG_ESPERA_FELIZ	-0.360410491	-0.731292957	23208	24098	24287	24469	24641
617	MG_IBIÁ	-0.339815605	-0.812101701	23547	24435	24613	24784	24946
618	MG_IBIRACI	-0.357094365	-0.822399144	12470	13006	13158	13305	13444
619	MG_IBIRITÉ	-0.349414916	-0.768817536	162867	169908	171932	173873	175721
620	MG_IPANEMA	-0.345575192	-0.727976831	18455	19165	19318	19464	19603
621	MG_ITAMBACURI	-0.314682864	-0.727453232	22831	23528	23557	23585	23612
622	MG_ITAMONTE	-0.388859357	-0.783129235	14276	14855	14998	15136	15267
623	MG_ITANHANDU	-0.38903389	-0.784176433	14366	14902	15006	15105	15200
624	MG_ITURAMA	-0.344178928	-0.875980752	35308	36837	37277	37700	38102
625	MG_JEQUITINHONHA	-0.286757596	-0.715584993	24317	25150	25260	25365	25465
626	MG_LAMBARI	-0.383448837	-0.791506816	19752	20453	20564	20671	20773
